row ID,row m/z,row retention time,26C sample 1.mzML Peak status,26C sample 1.mzML Peak name,26C sample 1.mzML Peak m/z,26C sample 1.mzML Peak RT,
345,177.12295532226562,22.688746666666667,DETECTED,177.123 m/z @22.7 [26C sample 1.mzML],177.12295532226562,22.688746666666667,
346,178.06593322753906,2.85608,DETECTED,178.066 m/z @2.9 [26C sample 1.mzML],178.06593322753906,2.85608,
347,178.09825134277344,5.341921666666667,DETECTED,178.098 m/z @5.3 [26C sample 1.mzML],178.09825134277344,5.341921666666667,
348,178.1162109375,3.3024199999999997,DETECTED,178.116 m/z @3.3 [26C sample 1.mzML],178.1162109375,3.3024199999999997,
349,178.87399291992188,30.85274666666667,DETECTED,178.874 m/z @30.9 [26C sample 1.mzML],178.87399291992188,30.85274666666667,
350,179.0490264892578,11.126746666666666,DETECTED,179.049 m/z @11.1 [26C sample 1.mzML],179.0490264892578,11.126746666666666,
351,179.0707550048828,3.694411666666667,DETECTED,179.071 m/z @3.7 [26C sample 1.mzML],179.0707550048828,3.694411666666667,
352,179.0820770263672,5.341921666666667,DETECTED,179.082 m/z @5.3 [26C sample 1.mzML],179.0820770263672,5.341921666666667,
353,179.10154724121094,5.31508,DETECTED,179.102 m/z @5.3 [26C sample 1.mzML],179.10154724121094,5.31508,
354,179.1436767578125,2.6819133333333336,DETECTED,179.144 m/z @2.7 [26C sample 1.mzML],179.1436767578125,2.6819133333333336,
355,180.0521697998047,11.217246666666666,DETECTED,180.052 m/z @11.2 [26C sample 1.mzML],180.0521697998047,11.217246666666666,
356,180.0886993408203,9.121245,DETECTED,180.089 m/z @9.1 [26C sample 1.mzML],180.0886993408203,9.121245,
